DP Date;P Produit;c Chute;reincorpo_maxi(p, dp, c)
2022-04-17 00:00:00;product_15;chute_15;18480
2022-04-18 00:00:00;product_15;chute_15;18480
2022-04-19 00:00:00;product_15;chute_15;18480
2022-04-20 00:00:00;product_15;chute_15;18480
2022-04-21 00:00:00;product_15;chute_15;18480
2022-04-22 00:00:00;product_15;chute_15;18480
2022-04-23 00:00:00;product_15;chute_15;18480
2022-04-24 00:00:00;product_15;chute_15;18480
2022-04-25 00:00:00;product_15;chute_15;18480
2022-04-26 00:00:00;product_15;chute_15;18480
2022-04-27 00:00:00;product_15;chute_15;18631
2022-04-28 00:00:00;product_15;chute_15;18631
2022-04-29 00:00:00;product_15;chute_15;18631
2022-04-30 00:00:00;product_15;chute_15;18631
2022-05-01 00:00:00;product_15;chute_15;18631
2022-05-02 00:00:00;product_15;chute_15;18631
2022-05-03 00:00:00;product_15;chute_15;18631
2022-05-04 00:00:00;product_15;chute_15;18631
2022-05-05 00:00:00;product_15;chute_15;18631
2022-04-07 00:00:00;product_19;chute_15;5602
2022-04-08 00:00:00;product_19;chute_15;5602
2022-04-09 00:00:00;product_19;chute_15;5602
2022-04-10 00:00:00;product_19;chute_15;5602
2022-04-11 00:00:00;product_19;chute_15;5602
2022-04-21 00:00:00;product_19;chute_15;4955
2022-04-22 00:00:00;product_19;chute_15;4955
2022-04-23 00:00:00;product_19;chute_15;4955
2022-04-24 00:00:00;product_19;chute_15;4955
2022-03-24 00:00:00;product_10;chute_16;1220
2022-03-25 00:00:00;product_10;chute_16;1220
2022-03-26 00:00:00;product_10;chute_16;1220
2022-04-01 00:00:00;product_10;chute_16;1220
2022-04-02 00:00:00;product_10;chute_16;1220
2022-04-03 00:00:00;product_10;chute_16;1196
2022-04-14 00:00:00;product_10;chute_16;1196
2022-04-15 00:00:00;product_10;chute_16;1208
2022-04-16 00:00:00;product_10;chute_16;1208
2022-04-20 00:00:00;product_10;chute_16;1208
2022-04-21 00:00:00;product_10;chute_16;1208
2022-04-22 00:00:00;product_10;chute_16;1208
2022-05-03 00:00:00;product_10;chute_16;1243
2022-05-04 00:00:00;product_10;chute_16;1243
2022-05-05 00:00:00;product_10;chute_16;1243
2022-03-24 00:00:00;product_12;chute_16;19247
2022-03-25 00:00:00;product_12;chute_16;19247
2022-03-26 00:00:00;product_12;chute_16;19247
2022-04-01 00:00:00;product_12;chute_16;19247
2022-04-02 00:00:00;product_12;chute_16;19247
2022-04-07 00:00:00;product_19;chute_16;5602
2022-04-08 00:00:00;product_19;chute_16;5602
2022-04-09 00:00:00;product_19;chute_16;5602
2022-04-10 00:00:00;product_19;chute_16;5602
2022-04-11 00:00:00;product_19;chute_16;5602
2022-04-21 00:00:00;product_19;chute_16;4955
2022-04-22 00:00:00;product_19;chute_16;4955
2022-04-23 00:00:00;product_19;chute_16;4955
2022-04-24 00:00:00;product_19;chute_16;4955
2022-03-24 00:00:00;product_10;chute_17;813
2022-03-25 00:00:00;product_10;chute_17;813
2022-03-26 00:00:00;product_10;chute_17;813
2022-04-01 00:00:00;product_10;chute_17;813
2022-04-02 00:00:00;product_10;chute_17;813
2022-04-03 00:00:00;product_10;chute_17;797
2022-04-14 00:00:00;product_10;chute_17;797
2022-04-15 00:00:00;product_10;chute_17;805
2022-04-16 00:00:00;product_10;chute_17;805
2022-04-20 00:00:00;product_10;chute_17;805
2022-04-21 00:00:00;product_10;chute_17;805
2022-04-22 00:00:00;product_10;chute_17;805
2022-05-03 00:00:00;product_10;chute_17;828
2022-05-04 00:00:00;product_10;chute_17;828
2022-05-05 00:00:00;product_10;chute_17;828
2022-03-24 00:00:00;product_12;chute_17;12831
2022-03-25 00:00:00;product_12;chute_17;12831
2022-03-26 00:00:00;product_12;chute_17;12831
2022-04-01 00:00:00;product_12;chute_17;12831
2022-04-02 00:00:00;product_12;chute_17;12831
2022-04-07 00:00:00;product_19;chute_17;5602
2022-04-08 00:00:00;product_19;chute_17;5602
2022-04-09 00:00:00;product_19;chute_17;5602
2022-04-10 00:00:00;product_19;chute_17;5602
2022-04-11 00:00:00;product_19;chute_17;5602
2022-04-21 00:00:00;product_19;chute_17;4955
2022-04-22 00:00:00;product_19;chute_17;4955
2022-04-23 00:00:00;product_19;chute_17;4955
2022-04-24 00:00:00;product_19;chute_17;4955
2022-04-20 00:00:00;product_1;chute_18;1228
2022-04-21 00:00:00;product_1;chute_18;1228
2022-04-22 00:00:00;product_1;chute_18;1228
2022-04-21 00:00:00;product_2;chute_18;4214
2022-04-22 00:00:00;product_2;chute_18;4214
2022-04-23 00:00:00;product_2;chute_18;4214
2022-04-24 00:00:00;product_2;chute_18;4214
2022-04-21 00:00:00;product_3;chute_18;1314
2022-04-22 00:00:00;product_3;chute_18;1314
2022-04-23 00:00:00;product_3;chute_18;1314
2022-04-24 00:00:00;product_3;chute_18;1314
2022-04-27 00:00:00;product_5;chute_18;2966
2022-04-28 00:00:00;product_5;chute_18;2966
2022-04-29 00:00:00;product_5;chute_18;2966
2022-04-27 00:00:00;product_6;chute_18;3438
2022-04-28 00:00:00;product_6;chute_18;3438
2022-04-29 00:00:00;product_6;chute_18;3438
2022-04-18 00:00:00;product_7;chute_18;3143
2022-04-19 00:00:00;product_7;chute_18;3143
2022-04-20 00:00:00;product_7;chute_18;3143
2022-04-21 00:00:00;product_7;chute_18;3143
2022-04-22 00:00:00;product_7;chute_18;3143
2022-04-23 00:00:00;product_7;chute_18;3143
2022-04-25 00:00:00;product_7;chute_18;3143
2022-04-26 00:00:00;product_7;chute_18;3143
2022-04-27 00:00:00;product_7;chute_18;3090
2022-04-28 00:00:00;product_7;chute_18;3090
2022-04-29 00:00:00;product_7;chute_18;3090
2022-04-18 00:00:00;product_8;chute_18;9553
2022-04-19 00:00:00;product_8;chute_18;9553
2022-04-20 00:00:00;product_8;chute_18;9553
2022-04-21 00:00:00;product_8;chute_18;9553
2022-04-22 00:00:00;product_8;chute_18;9553
2022-04-23 00:00:00;product_8;chute_18;9553
2022-04-25 00:00:00;product_8;chute_18;9553
2022-04-26 00:00:00;product_8;chute_18;9553
2022-04-27 00:00:00;product_8;chute_18;9594
2022-04-28 00:00:00;product_8;chute_18;9594
2022-04-29 00:00:00;product_8;chute_18;9594
2022-04-18 00:00:00;product_9;chute_18;4391
2022-04-19 00:00:00;product_9;chute_18;4391
2022-04-20 00:00:00;product_9;chute_18;4391
2022-04-21 00:00:00;product_9;chute_18;4391
2022-04-22 00:00:00;product_9;chute_18;4391
2022-04-23 00:00:00;product_9;chute_18;4391
2022-04-25 00:00:00;product_9;chute_18;4391
2022-04-26 00:00:00;product_9;chute_18;4391
2022-04-27 00:00:00;product_9;chute_18;6004
2022-04-28 00:00:00;product_9;chute_18;6004
2022-04-29 00:00:00;product_9;chute_18;6004
2022-04-20 00:00:00;product_10;chute_18;1409
2022-04-21 00:00:00;product_10;chute_18;1409
2022-04-22 00:00:00;product_10;chute_18;1409
2022-04-20 00:00:00;product_11;chute_18;2222
2022-04-21 00:00:00;product_11;chute_18;2222
2022-04-22 00:00:00;product_11;chute_18;2222
2022-04-17 00:00:00;product_15;chute_18;21560
2022-04-18 00:00:00;product_15;chute_18;21560
2022-04-19 00:00:00;product_15;chute_18;21560
2022-04-20 00:00:00;product_15;chute_18;21560
2022-04-21 00:00:00;product_15;chute_18;21560
2022-04-22 00:00:00;product_15;chute_18;21560
2022-04-23 00:00:00;product_15;chute_18;21560
2022-04-24 00:00:00;product_15;chute_18;21560
2022-04-25 00:00:00;product_15;chute_18;21560
2022-04-26 00:00:00;product_15;chute_18;21560
2022-04-27 00:00:00;product_15;chute_18;21736
2022-04-28 00:00:00;product_15;chute_18;21736
2022-04-29 00:00:00;product_15;chute_18;21736
2022-04-17 00:00:00;product_16;chute_18;21181
2022-04-18 00:00:00;product_16;chute_18;21181
2022-04-19 00:00:00;product_16;chute_18;21181
2022-04-20 00:00:00;product_16;chute_18;21181
2022-04-21 00:00:00;product_16;chute_18;21181
2022-04-22 00:00:00;product_16;chute_18;21181
2022-04-23 00:00:00;product_16;chute_18;21181
2022-04-24 00:00:00;product_16;chute_18;21181
2022-04-25 00:00:00;product_16;chute_18;21181
2022-04-26 00:00:00;product_16;chute_18;21181
2022-04-27 00:00:00;product_16;chute_18;23932
2022-04-28 00:00:00;product_16;chute_18;23932
2022-04-29 00:00:00;product_16;chute_18;23932
2022-04-17 00:00:00;product_18;chute_18;8975
2022-04-18 00:00:00;product_18;chute_18;8975
2022-04-19 00:00:00;product_18;chute_18;8975
2022-04-20 00:00:00;product_18;chute_18;8975
2022-04-21 00:00:00;product_18;chute_18;8975
2022-04-22 00:00:00;product_18;chute_18;8975
2022-04-23 00:00:00;product_18;chute_18;8975
2022-04-24 00:00:00;product_18;chute_18;8975
2022-04-25 00:00:00;product_18;chute_18;8975
2022-04-26 00:00:00;product_18;chute_18;8975
2022-04-27 00:00:00;product_18;chute_18;9904
2022-04-28 00:00:00;product_18;chute_18;9904
2022-04-29 00:00:00;product_18;chute_18;9904
2022-04-21 00:00:00;product_19;chute_18;9911
2022-04-22 00:00:00;product_19;chute_18;9911
2022-04-23 00:00:00;product_19;chute_18;9911
2022-04-24 00:00:00;product_19;chute_18;9911
2022-04-03 00:00:00;product_1;chute_19;691
2022-04-14 00:00:00;product_1;chute_19;691
2022-04-15 00:00:00;product_1;chute_19;1228
2022-04-16 00:00:00;product_1;chute_19;1228
2022-04-20 00:00:00;product_1;chute_19;1228
2022-04-21 00:00:00;product_1;chute_19;1228
2022-04-22 00:00:00;product_1;chute_19;1228
2022-05-03 00:00:00;product_1;chute_19;1755
2022-05-04 00:00:00;product_1;chute_19;1755
2022-05-05 00:00:00;product_1;chute_19;1755
2022-04-07 00:00:00;product_2;chute_19;4106
2022-04-08 00:00:00;product_2;chute_19;4106
2022-04-09 00:00:00;product_2;chute_19;4106
2022-04-10 00:00:00;product_2;chute_19;4106
2022-04-11 00:00:00;product_2;chute_19;4106
2022-04-21 00:00:00;product_2;chute_19;4214
2022-04-22 00:00:00;product_2;chute_19;4214
2022-04-23 00:00:00;product_2;chute_19;4214
2022-04-24 00:00:00;product_2;chute_19;4214
2022-04-07 00:00:00;product_3;chute_19;1274
2022-04-08 00:00:00;product_3;chute_19;1274
2022-04-09 00:00:00;product_3;chute_19;1274
2022-04-10 00:00:00;product_3;chute_19;1274
2022-04-11 00:00:00;product_3;chute_19;1274
2022-04-21 00:00:00;product_3;chute_19;1314
2022-04-22 00:00:00;product_3;chute_19;1314
2022-04-23 00:00:00;product_3;chute_19;1314
2022-04-24 00:00:00;product_3;chute_19;1314
2022-03-22 00:00:00;product_5;chute_19;3059
2022-03-23 00:00:00;product_5;chute_19;3059
2022-03-24 00:00:00;product_5;chute_19;3059
2022-03-26 00:00:00;product_5;chute_19;3059
2022-03-27 00:00:00;product_5;chute_19;3059
2022-03-28 00:00:00;product_5;chute_19;3059
2022-03-30 00:00:00;product_5;chute_19;3059
2022-03-31 00:00:00;product_5;chute_19;3059
2022-04-01 00:00:00;product_5;chute_19;3059
2022-04-27 00:00:00;product_5;chute_19;2966
2022-04-28 00:00:00;product_5;chute_19;2966
2022-04-29 00:00:00;product_5;chute_19;2966
2022-04-30 00:00:00;product_5;chute_19;2966
2022-05-01 00:00:00;product_5;chute_19;2966
2022-05-03 00:00:00;product_5;chute_19;2966
2022-05-04 00:00:00;product_5;chute_19;2966
2022-05-05 00:00:00;product_5;chute_19;2966
2022-04-27 00:00:00;product_6;chute_19;3438
2022-04-28 00:00:00;product_6;chute_19;3438
2022-04-29 00:00:00;product_6;chute_19;3438
2022-04-30 00:00:00;product_6;chute_19;3438
2022-05-01 00:00:00;product_6;chute_19;3438
2022-05-03 00:00:00;product_6;chute_19;3438
2022-05-04 00:00:00;product_6;chute_19;3438
2022-05-05 00:00:00;product_6;chute_19;3438
2022-03-22 00:00:00;product_7;chute_19;3117
2022-03-23 00:00:00;product_7;chute_19;3117
2022-03-24 00:00:00;product_7;chute_19;3117
2022-03-26 00:00:00;product_7;chute_19;3117
2022-03-27 00:00:00;product_7;chute_19;3117
2022-03-28 00:00:00;product_7;chute_19;3117
2022-03-30 00:00:00;product_7;chute_19;3117
2022-03-31 00:00:00;product_7;chute_19;3117
2022-04-01 00:00:00;product_7;chute_19;3117
2022-04-03 00:00:00;product_7;chute_19;3103
2022-04-04 00:00:00;product_7;chute_19;3103
2022-04-05 00:00:00;product_7;chute_19;3103
2022-04-06 00:00:00;product_7;chute_19;3103
2022-04-08 00:00:00;product_7;chute_19;3103
2022-04-09 00:00:00;product_7;chute_19;3103
2022-04-10 00:00:00;product_7;chute_19;3103
2022-04-11 00:00:00;product_7;chute_19;3103
2022-04-13 00:00:00;product_7;chute_19;3103
2022-04-14 00:00:00;product_7;chute_19;3103
2022-04-15 00:00:00;product_7;chute_19;3143
2022-04-16 00:00:00;product_7;chute_19;3143
2022-04-18 00:00:00;product_7;chute_19;3143
2022-04-19 00:00:00;product_7;chute_19;3143
2022-04-20 00:00:00;product_7;chute_19;3143
2022-04-21 00:00:00;product_7;chute_19;3143
2022-04-22 00:00:00;product_7;chute_19;3143
2022-04-23 00:00:00;product_7;chute_19;3143
2022-04-25 00:00:00;product_7;chute_19;3143
2022-04-26 00:00:00;product_7;chute_19;3143
2022-04-27 00:00:00;product_7;chute_19;3090
2022-04-28 00:00:00;product_7;chute_19;3090
2022-04-29 00:00:00;product_7;chute_19;3090
2022-04-30 00:00:00;product_7;chute_19;3090
2022-05-01 00:00:00;product_7;chute_19;3090
2022-05-03 00:00:00;product_7;chute_19;3090
2022-05-04 00:00:00;product_7;chute_19;3090
2022-05-05 00:00:00;product_7;chute_19;3090
2022-03-22 00:00:00;product_8;chute_19;8957
2022-03-23 00:00:00;product_8;chute_19;8957
2022-03-24 00:00:00;product_8;chute_19;8957
2022-03-26 00:00:00;product_8;chute_19;8957
2022-03-27 00:00:00;product_8;chute_19;8957
2022-03-28 00:00:00;product_8;chute_19;8957
2022-03-30 00:00:00;product_8;chute_19;8957
2022-03-31 00:00:00;product_8;chute_19;8957
2022-04-01 00:00:00;product_8;chute_19;8957
2022-04-03 00:00:00;product_8;chute_19;9350
2022-04-04 00:00:00;product_8;chute_19;9350
2022-04-05 00:00:00;product_8;chute_19;9350
2022-04-06 00:00:00;product_8;chute_19;9350
2022-04-08 00:00:00;product_8;chute_19;9350
2022-04-09 00:00:00;product_8;chute_19;9350
2022-04-10 00:00:00;product_8;chute_19;9350
2022-04-11 00:00:00;product_8;chute_19;9350
2022-04-13 00:00:00;product_8;chute_19;9350
2022-04-14 00:00:00;product_8;chute_19;9350
2022-04-15 00:00:00;product_8;chute_19;9553
2022-04-16 00:00:00;product_8;chute_19;9553
2022-04-18 00:00:00;product_8;chute_19;9553
2022-04-19 00:00:00;product_8;chute_19;9553
2022-04-20 00:00:00;product_8;chute_19;9553
2022-04-21 00:00:00;product_8;chute_19;9553
2022-04-22 00:00:00;product_8;chute_19;9553
2022-04-23 00:00:00;product_8;chute_19;9553
2022-04-25 00:00:00;product_8;chute_19;9553
2022-04-26 00:00:00;product_8;chute_19;9553
2022-04-27 00:00:00;product_8;chute_19;9594
2022-04-28 00:00:00;product_8;chute_19;9594
2022-04-29 00:00:00;product_8;chute_19;9594
2022-04-30 00:00:00;product_8;chute_19;9594
2022-05-01 00:00:00;product_8;chute_19;9594
2022-05-03 00:00:00;product_8;chute_19;9594
2022-05-04 00:00:00;product_8;chute_19;9594
2022-05-05 00:00:00;product_8;chute_19;9594
2022-03-22 00:00:00;product_9;chute_19;1165
2022-03-23 00:00:00;product_9;chute_19;1165
2022-03-24 00:00:00;product_9;chute_19;1165
2022-03-26 00:00:00;product_9;chute_19;1165
2022-03-27 00:00:00;product_9;chute_19;1165
2022-03-28 00:00:00;product_9;chute_19;1165
2022-03-30 00:00:00;product_9;chute_19;1165
2022-03-31 00:00:00;product_9;chute_19;1165
2022-04-01 00:00:00;product_9;chute_19;1165
2022-04-03 00:00:00;product_9;chute_19;2778
2022-04-04 00:00:00;product_9;chute_19;2778
2022-04-05 00:00:00;product_9;chute_19;2778
2022-04-06 00:00:00;product_9;chute_19;2778
2022-04-08 00:00:00;product_9;chute_19;2778
2022-04-09 00:00:00;product_9;chute_19;2778
2022-04-10 00:00:00;product_9;chute_19;2778
2022-04-11 00:00:00;product_9;chute_19;2778
2022-04-13 00:00:00;product_9;chute_19;2778
2022-04-14 00:00:00;product_9;chute_19;2778
2022-04-15 00:00:00;product_9;chute_19;4391
2022-04-16 00:00:00;product_9;chute_19;4391
2022-04-18 00:00:00;product_9;chute_19;4391
2022-04-19 00:00:00;product_9;chute_19;4391
2022-04-20 00:00:00;product_9;chute_19;4391
2022-04-21 00:00:00;product_9;chute_19;4391
2022-04-22 00:00:00;product_9;chute_19;4391
2022-04-23 00:00:00;product_9;chute_19;4391
2022-04-25 00:00:00;product_9;chute_19;4391
2022-04-26 00:00:00;product_9;chute_19;4391
2022-04-27 00:00:00;product_9;chute_19;6004
2022-04-28 00:00:00;product_9;chute_19;6004
2022-04-29 00:00:00;product_9;chute_19;6004
2022-04-30 00:00:00;product_9;chute_19;6004
2022-05-01 00:00:00;product_9;chute_19;6004
2022-05-03 00:00:00;product_9;chute_19;6004
2022-05-04 00:00:00;product_9;chute_19;6004
2022-05-05 00:00:00;product_9;chute_19;6004
2022-03-24 00:00:00;product_10;chute_19;1423
2022-03-25 00:00:00;product_10;chute_19;1423
2022-03-26 00:00:00;product_10;chute_19;1423
2022-04-01 00:00:00;product_10;chute_19;1423
2022-04-02 00:00:00;product_10;chute_19;1423
2022-04-03 00:00:00;product_10;chute_19;1396
2022-04-14 00:00:00;product_10;chute_19;1396
2022-04-15 00:00:00;product_10;chute_19;1409
2022-04-16 00:00:00;product_10;chute_19;1409
2022-04-20 00:00:00;product_10;chute_19;1409
2022-04-21 00:00:00;product_10;chute_19;1409
2022-04-22 00:00:00;product_10;chute_19;1409
2022-05-03 00:00:00;product_10;chute_19;1450
2022-05-04 00:00:00;product_10;chute_19;1450
2022-05-05 00:00:00;product_10;chute_19;1450
2022-03-24 00:00:00;product_11;chute_19;2222
2022-03-25 00:00:00;product_11;chute_19;2222
2022-03-26 00:00:00;product_11;chute_19;2222
2022-04-01 00:00:00;product_11;chute_19;2222
2022-04-02 00:00:00;product_11;chute_19;2222
2022-04-03 00:00:00;product_11;chute_19;2209
2022-04-14 00:00:00;product_11;chute_19;2209
2022-04-15 00:00:00;product_11;chute_19;2222
2022-04-16 00:00:00;product_11;chute_19;2222
2022-04-20 00:00:00;product_11;chute_19;2222
2022-04-21 00:00:00;product_11;chute_19;2222
2022-04-22 00:00:00;product_11;chute_19;2222
2022-05-03 00:00:00;product_11;chute_19;2250
2022-05-04 00:00:00;product_11;chute_19;2250
2022-05-05 00:00:00;product_11;chute_19;2250
2022-03-24 00:00:00;product_12;chute_19;22455
2022-03-25 00:00:00;product_12;chute_19;22455
2022-03-26 00:00:00;product_12;chute_19;22455
2022-04-01 00:00:00;product_12;chute_19;22455
2022-04-02 00:00:00;product_12;chute_19;22455
2022-04-01 00:00:00;product_13;chute_19;23606
2022-04-02 00:00:00;product_13;chute_19;23606
2022-04-03 00:00:00;product_15;chute_19;26479
2022-04-04 00:00:00;product_15;chute_19;26479
2022-04-05 00:00:00;product_15;chute_19;26479
2022-04-06 00:00:00;product_15;chute_19;26479
2022-04-07 00:00:00;product_15;chute_19;26479
2022-04-08 00:00:00;product_15;chute_19;26479
2022-04-09 00:00:00;product_15;chute_19;26479
2022-04-10 00:00:00;product_15;chute_19;26479
2022-04-11 00:00:00;product_15;chute_19;26479
2022-04-12 00:00:00;product_15;chute_19;26479
2022-04-13 00:00:00;product_15;chute_19;26479
2022-04-14 00:00:00;product_15;chute_19;26479
2022-04-15 00:00:00;product_15;chute_19;21560
2022-04-16 00:00:00;product_15;chute_19;21560
2022-04-17 00:00:00;product_15;chute_19;21560
2022-04-18 00:00:00;product_15;chute_19;21560
2022-04-19 00:00:00;product_15;chute_19;21560
2022-04-20 00:00:00;product_15;chute_19;21560
2022-04-21 00:00:00;product_15;chute_19;21560
2022-04-22 00:00:00;product_15;chute_19;21560
2022-04-23 00:00:00;product_15;chute_19;21560
2022-04-24 00:00:00;product_15;chute_19;21560
2022-04-25 00:00:00;product_15;chute_19;21560
2022-04-26 00:00:00;product_15;chute_19;21560
2022-04-27 00:00:00;product_15;chute_19;21736
2022-04-28 00:00:00;product_15;chute_19;21736
2022-04-29 00:00:00;product_15;chute_19;21736
2022-04-30 00:00:00;product_15;chute_19;21736
2022-05-01 00:00:00;product_15;chute_19;21736
2022-05-02 00:00:00;product_15;chute_19;21736
2022-05-03 00:00:00;product_15;chute_19;21736
2022-05-04 00:00:00;product_15;chute_19;21736
2022-05-05 00:00:00;product_15;chute_19;21736
2022-04-03 00:00:00;product_16;chute_19;25611
2022-04-04 00:00:00;product_16;chute_19;25611
2022-04-05 00:00:00;product_16;chute_19;25611
2022-04-06 00:00:00;product_16;chute_19;25611
2022-04-07 00:00:00;product_16;chute_19;25611
2022-04-08 00:00:00;product_16;chute_19;25611
2022-04-09 00:00:00;product_16;chute_19;25611
2022-04-10 00:00:00;product_16;chute_19;25611
2022-04-11 00:00:00;product_16;chute_19;25611
2022-04-12 00:00:00;product_16;chute_19;25611
2022-04-13 00:00:00;product_16;chute_19;25611
2022-04-14 00:00:00;product_16;chute_19;25611
2022-04-15 00:00:00;product_16;chute_19;21181
2022-04-16 00:00:00;product_16;chute_19;21181
2022-04-17 00:00:00;product_16;chute_19;21181
2022-04-18 00:00:00;product_16;chute_19;21181
2022-04-19 00:00:00;product_16;chute_19;21181
2022-04-20 00:00:00;product_16;chute_19;21181
2022-04-21 00:00:00;product_16;chute_19;21181
2022-04-22 00:00:00;product_16;chute_19;21181
2022-04-23 00:00:00;product_16;chute_19;21181
2022-04-24 00:00:00;product_16;chute_19;21181
2022-04-25 00:00:00;product_16;chute_19;21181
2022-04-26 00:00:00;product_16;chute_19;21181
2022-04-27 00:00:00;product_16;chute_19;23932
2022-04-28 00:00:00;product_16;chute_19;23932
2022-04-29 00:00:00;product_16;chute_19;23932
2022-04-30 00:00:00;product_16;chute_19;23932
2022-05-01 00:00:00;product_16;chute_19;23932
2022-05-02 00:00:00;product_16;chute_19;23932
2022-05-03 00:00:00;product_16;chute_19;23932
2022-05-04 00:00:00;product_16;chute_19;23932
2022-05-05 00:00:00;product_16;chute_19;23932
2022-04-01 00:00:00;product_18;chute_19;10856
2022-04-02 00:00:00;product_18;chute_19;10856
2022-04-03 00:00:00;product_18;chute_19;11576
2022-04-04 00:00:00;product_18;chute_19;11576
2022-04-05 00:00:00;product_18;chute_19;11576
2022-04-06 00:00:00;product_18;chute_19;11576
2022-04-07 00:00:00;product_18;chute_19;11576
2022-04-08 00:00:00;product_18;chute_19;11576
2022-04-09 00:00:00;product_18;chute_19;11576
2022-04-10 00:00:00;product_18;chute_19;11576
2022-04-11 00:00:00;product_18;chute_19;11576
2022-04-12 00:00:00;product_18;chute_19;11576
2022-04-13 00:00:00;product_18;chute_19;11576
2022-04-14 00:00:00;product_18;chute_19;11576
2022-04-15 00:00:00;product_18;chute_19;8975
2022-04-16 00:00:00;product_18;chute_19;8975
2022-04-17 00:00:00;product_18;chute_19;8975
2022-04-18 00:00:00;product_18;chute_19;8975
2022-04-19 00:00:00;product_18;chute_19;8975
2022-04-20 00:00:00;product_18;chute_19;8975
2022-04-21 00:00:00;product_18;chute_19;8975
2022-04-22 00:00:00;product_18;chute_19;8975
2022-04-23 00:00:00;product_18;chute_19;8975
2022-04-24 00:00:00;product_18;chute_19;8975
2022-04-25 00:00:00;product_18;chute_19;8975
2022-04-26 00:00:00;product_18;chute_19;8975
2022-04-27 00:00:00;product_18;chute_19;9904
2022-04-28 00:00:00;product_18;chute_19;9904
2022-04-29 00:00:00;product_18;chute_19;9904
2022-04-30 00:00:00;product_18;chute_19;9904
2022-05-01 00:00:00;product_18;chute_19;9904
2022-05-02 00:00:00;product_18;chute_19;9904
2022-05-03 00:00:00;product_18;chute_19;9904
2022-05-04 00:00:00;product_18;chute_19;9904
2022-05-05 00:00:00;product_18;chute_19;9904
2022-04-07 00:00:00;product_19;chute_19;11205
2022-04-08 00:00:00;product_19;chute_19;11205
2022-04-09 00:00:00;product_19;chute_19;11205
2022-04-10 00:00:00;product_19;chute_19;11205
2022-04-11 00:00:00;product_19;chute_19;11205
2022-04-21 00:00:00;product_19;chute_19;9911
2022-04-22 00:00:00;product_19;chute_19;9911
2022-04-23 00:00:00;product_19;chute_19;9911
2022-04-24 00:00:00;product_19;chute_19;9911
2022-04-03 00:00:00;product_1;chute_20;592
2022-05-03 00:00:00;product_1;chute_20;1504
2022-05-04 00:00:00;product_1;chute_20;1504
2022-05-05 00:00:00;product_1;chute_20;1504
2022-04-07 00:00:00;product_2;chute_20;3519
2022-04-07 00:00:00;product_3;chute_20;1092
2022-04-08 00:00:00;product_3;chute_20;1092
2022-04-09 00:00:00;product_3;chute_20;1092
2022-04-10 00:00:00;product_3;chute_20;1092
2022-04-11 00:00:00;product_3;chute_20;1092
2022-04-21 00:00:00;product_3;chute_20;1126
2022-04-22 00:00:00;product_3;chute_20;1126
2022-04-23 00:00:00;product_3;chute_20;1126
2022-04-24 00:00:00;product_3;chute_20;1126
2022-04-01 00:00:00;product_5;chute_20;1529
2022-05-01 00:00:00;product_5;chute_20;1483
2022-05-03 00:00:00;product_5;chute_20;1483
2022-05-04 00:00:00;product_5;chute_20;1483
2022-05-05 00:00:00;product_5;chute_20;1483
2022-05-01 00:00:00;product_6;chute_20;1719
2022-05-03 00:00:00;product_6;chute_20;1719
2022-05-04 00:00:00;product_6;chute_20;1719
2022-05-05 00:00:00;product_6;chute_20;1719
2022-03-22 00:00:00;product_7;chute_20;2671
2022-03-23 00:00:00;product_7;chute_20;2671
2022-03-24 00:00:00;product_7;chute_20;2671
2022-03-26 00:00:00;product_7;chute_20;2671
2022-03-27 00:00:00;product_7;chute_20;2671
2022-03-28 00:00:00;product_7;chute_20;2671
2022-03-30 00:00:00;product_7;chute_20;2671
2022-03-31 00:00:00;product_7;chute_20;2671
2022-04-01 00:00:00;product_7;chute_20;2671
2022-04-03 00:00:00;product_7;chute_20;2660
2022-04-04 00:00:00;product_7;chute_20;2660
2022-04-05 00:00:00;product_7;chute_20;2660
2022-04-06 00:00:00;product_7;chute_20;2660
2022-04-08 00:00:00;product_7;chute_20;2660
2022-04-09 00:00:00;product_7;chute_20;2660
2022-04-10 00:00:00;product_7;chute_20;2660
2022-04-11 00:00:00;product_7;chute_20;2660
2022-04-13 00:00:00;product_7;chute_20;2660
2022-04-14 00:00:00;product_7;chute_20;2660
2022-04-15 00:00:00;product_7;chute_20;2694
2022-04-16 00:00:00;product_7;chute_20;2694
2022-04-18 00:00:00;product_7;chute_20;2694
2022-04-19 00:00:00;product_7;chute_20;2694
2022-04-20 00:00:00;product_7;chute_20;2694
2022-04-21 00:00:00;product_7;chute_20;2694
2022-04-22 00:00:00;product_7;chute_20;2694
2022-04-23 00:00:00;product_7;chute_20;2694
2022-04-25 00:00:00;product_7;chute_20;2694
2022-04-26 00:00:00;product_7;chute_20;2694
2022-04-27 00:00:00;product_7;chute_20;2648
2022-04-28 00:00:00;product_7;chute_20;2648
2022-04-29 00:00:00;product_7;chute_20;2648
2022-04-30 00:00:00;product_7;chute_20;2648
2022-05-01 00:00:00;product_7;chute_20;2648
2022-05-03 00:00:00;product_7;chute_20;2648
2022-05-04 00:00:00;product_7;chute_20;2648
2022-05-05 00:00:00;product_7;chute_20;2648
2022-04-01 00:00:00;product_8;chute_20;7678
2022-04-03 00:00:00;product_8;chute_20;8015
2022-04-04 00:00:00;product_8;chute_20;8015
